user_id,period,total_co2,electricity_co2,gas_co2,fuel_co2,water_co2,summary_id,created_at
95,2025-04,291.5793777019407,291.57937770194076,291.57937770194076,291.57937770194076,291.57937770194076,568,2026-02-10 19:49:57.899807
95,2025-05,279.2985522690048,279.2985522690048,279.2985522690048,279.2985522690048,279.2985522690048,569,2026-02-10 19:49:57.899807
95,2025-06,287.1944421957103,287.1944421957102,287.1944421957102,287.1944421957102,287.1944421957102,570,2026-02-10 19:49:57.899807
96,2025-01,466.25402921770035,466.25402921770035,466.25402921770035,466.25402921770035,466.25402921770035,571,2026-02-10 19:49:57.899807
96,2025-02,397.97462049801373,397.97462049801373,397.97462049801373,397.97462049801373,397.97462049801373,572,2026-02-10 19:49:57.899807
96,2025-03,429.3535005997949,429.3535005997949,429.3535005997949,429.3535005997949,429.3535005997949,573,2026-02-10 19:49:57.899807
96,2025-04,420.9935955228783,420.9935955228783,420.9935955228783,420.9935955228783,420.9935955228783,574,2026-02-10 19:49:57.899807
96,2025-05,470.0690435362435,470.0690435362435,470.0690435362435,470.0690435362435,470.0690435362435,575,2026-02-10 19:49:57.899807
96,2025-06,439.4364525041817,439.43645250418166,439.43645250418166,439.43645250418166,439.43645250418166,576,2026-02-10 19:49:57.899807
97,2025-01,438.97567797218437,438.97567797218437,438.97567797218437,438.97567797218437,438.97567797218437,577,2026-02-10 19:49:57.899807
97,2025-02,415.7670884629103,415.7670884629103,415.7670884629103,415.7670884629103,415.7670884629103,578,2026-02-10 19:49:57.899807
97,2025-03,460.20806507558666,460.20806507558666,460.20806507558666,460.20806507558666,460.20806507558666,579,2026-02-10 19:49:57.899807
97,2025-04,443.8229608308433,443.8229608308432,443.8229608308432,443.8229608308432,443.8229608308432,580,2026-02-10 19:49:57.899807
97,2025-05,443.70567332550297,443.70567332550297,443.70567332550297,443.70567332550297,443.70567332550297,581,2026-02-10 19:49:57.899807
97,2025-06,420.7853320604831,420.78533206048314,420.78533206048314,420.78533206048314,420.78533206048314,582,2026-02-10 19:49:57.899807
98,2025-01,291.81176349152247,291.8117634915224,291.8117634915224,291.8117634915224,291.8117634915224,583,2026-02-10 19:49:57.899807
98,2025-02,272.1024639639413,272.1024639639413,272.1024639639413,272.1024639639413,272.1024639639413,584,2026-02-10 19:49:57.899807
98,2025-03,291.0580270401205,291.0580270401205,291.0580270401205,291.0580270401205,291.0580270401205,585,2026-02-10 19:49:57.899807
98,2025-04,267.9165493125468,267.91654931254675,267.91654931254675,267.91654931254675,267.91654931254675,586,2026-02-10 19:49:57.899807
98,2025-05,299.45253826018165,299.45253826018165,299.45253826018165,299.45253826018165,299.45253826018165,587,2026-02-10 19:49:57.899807
98,2025-06,280.85096842971336,280.8509684297133,280.8509684297133,280.8509684297133,280.8509684297133,588,2026-02-10 19:49:57.899807
99,2025-01,458.4422702969387,458.4422702969388,458.4422702969388,458.4422702969388,458.4422702969388,589,2026-02-10 19:49:57.899807
99,2025-02,409.14380718357813,409.1438071835781,409.1438071835781,409.1438071835781,409.1438071835781,590,2026-02-10 19:49:57.899807
99,2025-03,460.0510910323763,460.05109103237635,460.05109103237635,460.05109103237635,460.05109103237635,591,2026-02-10 19:49:57.899807
99,2025-04,420.3528642939106,420.35286429391056,420.35286429391056,420.35286429391056,420.35286429391056,592,2026-02-10 19:49:57.899807
99,2025-05,469.6632124328682,469.6632124328682,469.6632124328682,469.6632124328682,469.6632124328682,593,2026-02-10 19:49:57.899807
99,2025-06,445.0606959878517,445.0606959878517,445.0606959878517,445.0606959878517,445.0606959878517,594,2026-02-10 19:49:57.899807
100,2025-01,311.3210729728418,311.3210729728418,311.3210729728418,311.3210729728418,311.3210729728418,595,2026-02-10 19:49:57.899807
100,2025-02,256.42591277169504,256.42591277169504,256.42591277169504,256.42591277169504,256.42591277169504,596,2026-02-10 19:49:57.899807
100,2025-03,286.09678636074074,286.09678636074074,286.09678636074074,286.09678636074074,286.09678636074074,597,2026-02-10 19:49:57.899807
100,2025-04,301.26051609583,301.26051609583,301.26051609583,301.26051609583,301.26051609583,598,2026-02-10 19:49:57.899807
100,2025-05,335.59063783328304,335.590637833283,335.590637833283,335.590637833283,335.590637833283,599,2026-02-10 19:49:57.899807
100,2025-06,269.5212095153748,269.5212095153748,269.5212095153748,269.5212095153748,269.5212095153748,600,2026-02-10 19:49:57.899807
101,2025-01,263.76585901597497,263.76585901597497,263.76585901597497,263.76585901597497,263.76585901597497,601,2026-02-10 19:49:57.899807
101,2025-02,282.8780689155663,282.8780689155663,282.8780689155663,282.8780689155663,282.8780689155663,602,2026-02-10 19:49:57.899807
101,2025-03,271.0760320991426,271.0760320991425,271.0760320991425,271.0760320991425,271.0760320991425,603,2026-02-10 19:49:57.899807
101,2025-04,308.9544723574061,308.9544723574061,308.9544723574061,308.9544723574061,308.9544723574061,604,2026-02-10 19:49:57.899807
101,2025-05,309.80289850661495,309.8028985066149,309.8028985066149,309.8028985066149,309.8028985066149,605,2026-02-10 19:49:57.899807
101,2025-06,270.1307117735099,270.1307117735099,270.1307117735099,270.1307117735099,270.1307117735099,606,2026-02-10 19:49:57.899807
102,2025-01,428.1771528897289,428.1771528897289,428.1771528897289,428.1771528897289,428.1771528897289,607,2026-02-10 19:49:57.899807
102,2025-02,412.76974065219696,412.7697406521969,412.7697406521969,412.7697406521969,412.7697406521969,608,2026-02-10 19:49:57.899807
102,2025-03,462.86338500627636,462.86338500627636,462.86338500627636,462.86338500627636,462.86338500627636,609,2026-02-10 19:49:57.899807
102,2025-04,452.9364465272368,452.93644652723685,452.93644652723685,452.93644652723685,452.93644652723685,610,2026-02-10 19:49:57.899807
102,2025-05,457.9979781872834,457.9979781872833,457.9979781872833,457.9979781872833,457.9979781872833,611,2026-02-10 19:49:57.899807
102,2025-06,440.165207196005,440.1652071960049,440.1652071960049,440.1652071960049,440.1652071960049,612,2026-02-10 19:49:57.899807
103,2025-01,206.5399118690204,206.5399118690204,206.5399118690204,206.5399118690204,206.5399118690204,613,2026-02-10 19:49:57.899807
103,2025-02,170.7476345464992,170.74763454649917,170.74763454649917,170.74763454649917,170.74763454649917,614,2026-02-10 19:49:57.899807
103,2025-03,204.23450804618528,204.23450804618528,204.23450804618528,204.23450804618528,204.23450804618528,615,2026-02-10 19:49:57.899807
103,2025-04,173.971933372556,173.97193337255604,173.97193337255604,173.97193337255604,173.97193337255604,616,2026-02-10 19:49:57.899807
103,2025-05,206.6594767035536,206.65947670355354,206.65947670355354,206.65947670355354,206.65947670355354,617,2026-02-10 19:49:57.899807
103,2025-06,178.40748445714772,178.40748445714772,178.40748445714772,178.40748445714772,178.40748445714772,618,2026-02-10 19:49:57.899807
104,2025-01,452.04537301347887,452.04537301347887,452.04537301347887,452.04537301347887,452.04537301347887,619,2026-02-10 19:49:57.899807
104,2025-02,403.0039133993546,403.0039133993547,403.0039133993547,403.0039133993547,403.0039133993547,620,2026-02-10 19:49:57.899807
104,2025-03,460.04488162229916,460.0448816222992,460.0448816222992,460.0448816222992,460.0448816222992,621,2026-02-10 19:49:57.899807
104,2025-04,436.9450122871464,436.94501228714637,436.94501228714637,436.94501228714637,436.94501228714637,622,2026-02-10 19:49:57.899807
104,2025-05,438.8028661436936,438.80286614369356,438.80286614369356,438.80286614369356,438.80286614369356,623,2026-02-10 19:49:57.899807
104,2025-06,445.84729321122836,445.84729321122836,445.84729321122836,445.84729321122836,445.84729321122836,624,2026-02-10 19:49:57.899807
105,2025-01,434.04570654058756,434.04570654058756,434.04570654058756,434.04570654058756,434.04570654058756,625,2026-02-10 19:49:57.899807
105,2025-02,422.0331564804953,422.0331564804953,422.0331564804953,422.0331564804953,422.0331564804953,626,2026-02-10 19:49:57.899807
105,2025-03,454.1623604194466,454.1623604194466,454.1623604194466,454.1623604194466,454.1623604194466,627,2026-02-10 19:49:57.899807
105,2025-04,461.7970209688564,461.7970209688564,461.7970209688564,461.7970209688564,461.7970209688564,628,2026-02-10 19:49:57.899807
105,2025-05,449.120182262825,449.120182262825,449.120182262825,449.120182262825,449.120182262825,629,2026-02-10 19:49:57.899807
105,2025-06,422.2107573047728,422.21075730477276,422.21075730477276,422.21075730477276,422.21075730477276,630,2026-02-10 19:49:57.899807
106,2025-01,189.92592243260867,189.92592243260867,189.92592243260867,189.92592243260867,189.92592243260867,631,2026-02-10 19:49:57.899807
106,2025-02,196.02417278777753,196.02417278777753,196.02417278777753,196.02417278777753,196.02417278777753,632,2026-02-10 19:49:57.899807
106,2025-03,192.1536390995443,192.15363909954428,192.15363909954428,192.15363909954428,192.15363909954428,633,2026-02-10 19:49:57.899807
106,2025-04,184.9805634975036,184.9805634975036,184.9805634975036,184.9805634975036,184.9805634975036,634,2026-02-10 19:49:57.899807
106,2025-05,169.1184468005055,169.11844680050547,169.11844680050547,169.11844680050547,169.11844680050547,635,2026-02-10 19:49:57.899807
106,2025-06,177.54000742723227,177.54000742723227,177.54000742723227,177.54000742723227,177.54000742723227,636,2026-02-10 19:49:57.899807
107,2025-01,168.7056713636049,168.7056713636049,168.7056713636049,168.7056713636049,168.7056713636049,637,2026-02-10 19:49:57.899807
107,2025-02,168.28011467763028,168.28011467763028,168.28011467763028,168.28011467763028,168.28011467763028,638,2026-02-10 19:49:57.899807
107,2025-03,202.13021817111454,202.13021817111454,202.13021817111454,202.13021817111454,202.13021817111454,639,2026-02-10 19:49:57.899807
107,2025-04,168.73155865653533,168.7315586565353,168.7315586565353,168.7315586565353,168.7315586565353,640,2026-02-10 19:49:57.899807
107,2025-05,209.2079053365149,209.20790533651493,209.20790533651493,209.20790533651493,209.20790533651493,641,2026-02-10 19:49:57.899807
107,2025-06,194.18828120234764,194.18828120234764,194.18828120234764,194.18828120234764,194.18828120234764,642,2026-02-10 19:49:57.899807
108,2025-01,440.1062252436351,440.10622524363504,440.10622524363504,440.10622524363504,440.10622524363504,643,2026-02-10 19:49:57.899807
108,2025-02,430.22582351485414,430.22582351485414,430.22582351485414,430.22582351485414,430.22582351485414,644,2026-02-10 19:49:57.899807
108,2025-03,448.2660719213401,448.26607192134014,448.26607192134014,448.26607192134014,448.26607192134014,645,2026-02-10 19:49:57.899807
108,2025-04,443.5929998538848,443.59299985388475,443.59299985388475,443.59299985388475,443.59299985388475,646,2026-02-10 19:49:57.899807
108,2025-05,468.7478769667597,468.74787696675975,468.74787696675975,468.74787696675975,468.74787696675975,647,2026-02-10 19:49:57.899807
108,2025-06,440.25872291089763,440.2587229108976,440.2587229108976,440.2587229108976,440.2587229108976,648,2026-02-10 19:49:57.899807
109,2025-01,202.72530828499563,202.72530828499566,202.72530828499566,202.72530828499566,202.72530828499566,649,2026-02-10 19:49:57.899807
109,2025-02,184.56477837556287,184.56477837556287,184.56477837556287,184.56477837556287,184.56477837556287,650,2026-02-10 19:49:57.899807
109,2025-03,197.67441239941735,197.67441239941735,197.67441239941735,197.67441239941735,197.67441239941735,651,2026-02-10 19:49:57.899807
109,2025-04,215.15965165390756,215.15965165390753,215.15965165390753,215.15965165390753,215.15965165390753,652,2026-02-10 19:49:57.899807
109,2025-05,174.22301456221675,174.22301456221675,174.22301456221675,174.22301456221675,174.22301456221675,653,2026-02-10 19:49:57.899807
109,2025-06,160.07626852172584,160.07626852172584,160.07626852172584,160.07626852172584,160.07626852172584,654,2026-02-10 19:49:57.899807
110,2025-01,431.9999333980527,431.9999333980527,431.9999333980527,431.9999333980527,431.9999333980527,655,2026-02-10 19:49:57.899807
110,2025-02,429.1240901288912,429.12409012889117,429.12409012889117,429.12409012889117,429.12409012889117,656,2026-02-10 19:49:57.899807
110,2025-03,444.14969057787414,444.1496905778742,444.1496905778742,444.1496905778742,444.1496905778742,657,2026-02-10 19:49:57.899807
110,2025-04,420.70749964511714,420.70749964511714,420.70749964511714,420.70749964511714,420.70749964511714,658,2026-02-10 19:49:57.899807
110,2025-05,435.9147886775044,435.91478867750436,435.91478867750436,435.91478867750436,435.91478867750436,659,2026-02-10 19:49:57.899807
110,2025-06,426.42003548317984,426.42003548317984,426.42003548317984,426.42003548317984,426.42003548317984,660,2026-02-10 19:49:57.899807
111,2025-01,202.4111107293136,202.41111072931358,202.41111072931358,202.41111072931358,202.41111072931358,661,2026-02-10 19:49:57.899807
111,2025-02,158.9796881554447,158.97968815544468,158.97968815544468,158.97968815544468,158.97968815544468,662,2026-02-10 19:49:57.899807
111,2025-03,195.60171333935088,195.60171333935085,195.60171333935085,195.60171333935085,195.60171333935085,663,2026-02-10 19:49:57.899807
111,2025-04,180.1951525780798,180.19515257807984,180.19515257807984,180.19515257807984,180.19515257807984,664,2026-02-10 19:49:57.899807
111,2025-05,181.0337632170167,181.0337632170167,181.0337632170167,181.0337632170167,181.0337632170167,665,2026-02-10 19:49:57.899807
111,2025-06,175.22509870387265,175.22509870387267,175.22509870387267,175.22509870387267,175.22509870387267,666,2026-02-10 19:49:57.899807
112,2025-01,308.4256666790575,308.42566667905754,308.42566667905754,308.42566667905754,308.42566667905754,667,2026-02-10 19:49:57.899807
112,2025-02,247.5401064993648,247.5401064993648,247.5401064993648,247.5401064993648,247.5401064993648,668,2026-02-10 19:49:57.899807
112,2025-03,266.1230919220082,266.1230919220082,266.1230919220082,266.1230919220082,266.1230919220082,669,2026-02-10 19:49:57.899807
112,2025-04,295.43371262459,295.43371262459,295.43371262459,295.43371262459,295.43371262459,670,2026-02-10 19:49:57.899807
112,2025-05,281.54777295858304,281.54777295858304,281.54777295858304,281.54777295858304,281.54777295858304,671,2026-02-10 19:49:57.899807
112,2025-06,269.9154049807767,269.91540498077677,269.91540498077677,269.91540498077677,269.91540498077677,672,2026-02-10 19:49:57.899807
113,2025-01,457.65830260749823,457.6583026074983,457.6583026074983,457.6583026074983,457.6583026074983,673,2026-02-10 19:49:57.899807
113,2025-02,431.81539449601803,431.81539449601803,431.81539449601803,431.81539449601803,431.81539449601803,674,2026-02-10 19:49:57.899807
113,2025-03,443.4742951959272,443.4742951959272,443.4742951959272,443.4742951959272,443.4742951959272,675,2026-02-10 19:49:57.899807
113,2025-04,421.57318744754053,421.5731874475406,421.5731874475406,421.5731874475406,421.5731874475406,676,2026-02-10 19:49:57.899807
113,2025-05,471.23564742432006,471.23564742432006,471.23564742432006,471.23564742432006,471.23564742432006,677,2026-02-10 19:49:57.899807
113,2025-06,423.92331156586374,423.9233115658638,423.9233115658638,423.9233115658638,423.9233115658638,678,2026-02-10 19:49:57.899807
114,2025-01,208.8905114812488,208.89051148124884,208.89051148124884,208.89051148124884,208.89051148124884,679,2026-02-10 19:49:57.899807
114,2025-02,189.93674303002248,189.93674303002248,189.93674303002248,189.93674303002248,189.93674303002248,680,2026-02-10 19:49:57.899807
114,2025-03,182.84650990483397,182.846509904834,182.846509904834,182.846509904834,182.846509904834,681,2026-02-10 19:49:57.899807
114,2025-04,182.4208903358925,182.42089033589247,182.42089033589247,182.42089033589247,182.42089033589247,682,2026-02-10 19:49:57.899807
114,2025-05,204.77535565913595,204.77535565913593,204.77535565913593,204.77535565913593,204.77535565913593,683,2026-02-10 19:49:57.899807
114,2025-06,167.08466130013565,167.08466130013568,167.08466130013568,167.08466130013568,167.08466130013568,684,2026-02-10 19:49:57.899807
115,2025-01,444.28702889148013,444.28702889148013,444.28702889148013,444.28702889148013,444.28702889148013,685,2026-02-10 19:49:57.899807
115,2025-02,402.826524003449,402.82652400344904,402.82652400344904,402.82652400344904,402.82652400344904,686,2026-02-10 19:49:57.899807
115,2025-03,468.1559881504701,468.15598815047,468.15598815047,468.15598815047,468.15598815047,687,2026-02-10 19:49:57.899807
115,2025-04,444.79224926136084,444.7922492613608,444.7922492613608,444.7922492613608,444.7922492613608,688,2026-02-10 19:49:57.899807
115,2025-05,510.90335343930934,510.90335343930934,510.90335343930934,510.90335343930934,510.90335343930934,689,2026-02-10 19:49:57.899807
115,2025-06,414.6198015448213,414.61980154482137,414.61980154482137,414.61980154482137,414.61980154482137,690,2026-02-10 19:49:57.899807
116,2025-01,456.38559456567003,456.38559456567,456.38559456567,456.38559456567,456.38559456567,691,2026-02-10 19:49:57.899807
116,2025-02,418.45009085245863,418.4500908524587,418.4500908524587,418.4500908524587,418.4500908524587,692,2026-02-10 19:49:57.899807
116,2025-03,442.2789065454287,442.27890654542864,442.27890654542864,442.27890654542864,442.27890654542864,693,2026-02-10 19:49:57.899807
116,2025-04,428.8969677804738,428.89696778047374,428.89696778047374,428.89696778047374,428.89696778047374,694,2026-02-10 19:49:57.899807
116,2025-05,436.35818507245625,436.3581850724563,436.3581850724563,436.3581850724563,436.3581850724563,695,2026-02-10 19:49:57.899807
116,2025-06,420.0314091055864,420.0314091055864,420.0314091055864,420.0314091055864,420.0314091055864,696,2026-02-10 19:49:57.899807
117,2025-01,281.0199098728914,281.01990987289145,281.01990987289145,281.01990987289145,281.01990987289145,697,2026-02-10 19:49:57.899807
117,2025-02,281.4651619510272,281.4651619510272,281.4651619510272,281.4651619510272,281.4651619510272,698,2026-02-10 19:49:57.899807
117,2025-03,291.31772535986426,291.31772535986426,291.31772535986426,291.31772535986426,291.31772535986426,699,2026-02-10 19:49:57.899807
117,2025-04,289.43630559275715,289.43630559275715,289.43630559275715,289.43630559275715,289.43630559275715,700,2026-02-10 19:49:57.899807
117,2025-05,312.7612920930398,312.76129209303986,312.76129209303986,312.76129209303986,312.76129209303986,701,2026-02-10 19:49:57.899807
117,2025-06,278.1621962912877,278.16219629128767,278.16219629128767,278.16219629128767,278.16219629128767,702,2026-02-10 19:49:57.899807
118,2025-01,200.22905683808978,200.22905683808978,200.22905683808978,200.22905683808978,200.22905683808978,703,2026-02-10 19:49:57.899807
118,2025-02,154.58833175726016,154.58833175726016,154.58833175726016,154.58833175726016,154.58833175726016,704,2026-02-10 19:49:57.899807
118,2025-03,170.32242568886818,170.32242568886818,170.32242568886818,170.32242568886818,170.32242568886818,705,2026-02-10 19:49:57.899807
118,2025-04,178.43491508764893,178.43491508764893,178.43491508764893,178.43491508764893,178.43491508764893,706,2026-02-10 19:49:57.899807
118,2025-05,218.58011804038753,218.58011804038748,218.58011804038748,218.58011804038748,218.58011804038748,707,2026-02-10 19:49:57.899807
118,2025-06,170.10713563274658,170.10713563274658,170.10713563274658,170.10713563274658,170.10713563274658,708,2026-02-10 19:49:57.899807
119,2025-01,187.46121553382352,187.46121553382352,187.46121553382352,187.46121553382352,187.46121553382352,709,2026-02-10 19:49:57.899807
119,2025-02,158.12328940957886,158.12328940957886,158.12328940957886,158.12328940957886,158.12328940957886,710,2026-02-10 19:49:57.899807
119,2025-03,191.2773210078577,191.2773210078577,191.2773210078577,191.2773210078577,191.2773210078577,711,2026-02-10 19:49:57.899807
119,2025-04,172.26645409816228,172.2664540981623,172.2664540981623,172.2664540981623,172.2664540981623,712,2026-02-10 19:49:57.899807
119,2025-05,185.8496360049967,185.8496360049967,185.8496360049967,185.8496360049967,185.8496360049967,713,2026-02-10 19:49:57.899807
119,2025-06,176.82069108915508,176.82069108915505,176.82069108915505,176.82069108915505,176.82069108915505,714,2026-02-10 19:49:57.899807
120,2025-01,197.6441897843564,197.6441897843564,197.6441897843564,197.6441897843564,197.6441897843564,715,2026-02-10 19:49:57.899807
120,2025-02,176.38321653087604,176.3832165308761,176.3832165308761,176.3832165308761,176.3832165308761,716,2026-02-10 19:49:57.899807
120,2025-03,195.43947769762565,195.43947769762565,195.43947769762565,195.43947769762565,195.43947769762565,717,2026-02-10 19:49:57.899807
120,2025-04,178.90810759232284,178.9081075923228,178.9081075923228,178.9081075923228,178.9081075923228,718,2026-02-10 19:49:57.899807
120,2025-05,192.20314547102814,192.20314547102817,192.20314547102817,192.20314547102817,192.20314547102817,719,2026-02-10 19:49:57.899807
120,2025-06,181.17593589173367,181.17593589173364,181.17593589173364,181.17593589173364,181.17593589173364,720,2026-02-10 19:49:57.899807
121,2025-01,463.5654493337859,463.565449333786,463.565449333786,463.565449333786,463.565449333786,721,2026-02-10 19:49:57.899807
121,2025-02,406.31173462464466,406.31173462464466,406.31173462464466,406.31173462464466,406.31173462464466,722,2026-02-10 19:49:57.899807
121,2025-03,474.847264714585,474.847264714585,474.847264714585,474.847264714585,474.847264714585,723,2026-02-10 19:49:57.899807
121,2025-04,429.04079760758424,429.04079760758424,429.04079760758424,429.04079760758424,429.04079760758424,724,2026-02-10 19:49:57.899807
121,2025-05,457.72120105614687,457.72120105614675,457.72120105614675,457.72120105614675,457.72120105614675,725,2026-02-10 19:49:57.899807
121,2025-06,437.1778402436741,437.1778402436741,437.1778402436741,437.1778402436741,437.1778402436741,726,2026-02-10 19:49:57.899807
122,2025-01,307.0581628726103,307.05816287261035,307.05816287261035,307.05816287261035,307.05816287261035,727,2026-02-10 19:49:57.899807
122,2025-02,287.0442211363209,287.0442211363209,287.0442211363209,287.0442211363209,287.0442211363209,728,2026-02-10 19:49:57.899807
122,2025-03,282.0717496600558,282.0717496600558,282.0717496600558,282.0717496600558,282.0717496600558,729,2026-02-10 19:49:57.899807
122,2025-04,281.3717015818006,281.3717015818006,281.3717015818006,281.3717015818006,281.3717015818006,730,2026-02-10 19:49:57.899807
122,2025-05,301.71528192143836,301.7152819214384,301.7152819214384,301.7152819214384,301.7152819214384,731,2026-02-10 19:49:57.899807
122,2025-06,274.3197391498067,274.3197391498067,274.3197391498067,274.3197391498067,274.3197391498067,732,2026-02-10 19:49:57.899807
123,2025-01,445.3213967103651,445.3213967103651,445.3213967103651,445.3213967103651,445.3213967103651,733,2026-02-10 19:49:57.899807
123,2025-02,441.5194962141051,441.51949621410506,441.51949621410506,441.51949621410506,441.51949621410506,734,2026-02-10 19:49:57.899807
123,2025-03,453.3696861234647,453.36968612346476,453.36968612346476,453.36968612346476,453.36968612346476,735,2026-02-10 19:49:57.899807
123,2025-04,448.47214292452736,448.4721429245274,448.4721429245274,448.4721429245274,448.4721429245274,736,2026-02-10 19:49:57.899807
123,2025-05,461.799746304137,461.799746304137,461.799746304137,461.799746304137,461.799746304137,737,2026-02-10 19:49:57.899807
123,2025-06,411.4855973060732,411.48559730607315,411.48559730607315,411.48559730607315,411.48559730607315,738,2026-02-10 19:49:57.899807
124,2025-01,202.92778282454333,202.92778282454333,202.92778282454333,202.92778282454333,202.92778282454333,739,2026-02-10 19:49:57.899807
124,2025-02,140.19596177537102,140.19596177537102,140.19596177537102,140.19596177537102,140.19596177537102,740,2026-02-10 19:49:57.899807
124,2025-03,184.145164999254,184.14516499925404,184.14516499925404,184.14516499925404,184.14516499925404,741,2026-02-10 19:49:57.899807
124,2025-04,172.59148209866612,172.5914820986661,172.5914820986661,172.5914820986661,172.5914820986661,742,2026-02-10 19:49:57.899807
124,2025-05,169.90096197411506,169.90096197411506,169.90096197411506,169.90096197411506,169.90096197411506,743,2026-02-10 19:49:57.899807
124,2025-06,165.33820956830044,165.33820956830044,165.33820956830044,165.33820956830044,165.33820956830044,744,2026-02-10 19:49:57.899807
125,2025-01,475.21570245250285,475.2157024525029,475.2157024525029,475.2157024525029,475.2157024525029,745,2026-02-10 19:49:57.899807
125,2025-02,424.2820437370294,424.2820437370294,424.2820437370294,424.2820437370294,424.2820437370294,746,2026-02-10 19:49:57.899807
125,2025-03,449.64571477284926,449.64571477284926,449.64571477284926,449.64571477284926,449.64571477284926,747,2026-02-10 19:49:57.899807
125,2025-04,424.7529396356804,424.7529396356804,424.7529396356804,424.7529396356804,424.7529396356804,748,2026-02-10 19:49:57.899807
125,2025-05,450.3706717572881,450.37067175728816,450.37067175728816,450.37067175728816,450.37067175728816,749,2026-02-10 19:49:57.899807
125,2025-06,418.15343323214887,418.15343323214887,418.15343323214887,418.15343323214887,418.15343323214887,750,2026-02-10 19:49:57.899807
126,2025-01,457.79255861777875,457.79255861777875,457.79255861777875,457.79255861777875,457.79255861777875,751,2026-02-10 19:49:57.899807
126,2025-02,369.3092036767098,369.30920367670984,369.30920367670984,369.30920367670984,369.30920367670984,752,2026-02-10 19:49:57.899807
126,2025-03,473.2911835220206,473.29118352202056,473.29118352202056,473.29118352202056,473.29118352202056,753,2026-02-10 19:49:57.899807
126,2025-04,410.2771305279811,410.27713052798106,410.27713052798106,410.27713052798106,410.27713052798106,754,2026-02-10 19:49:57.899807
126,2025-05,451.2695907919419,451.2695907919419,451.2695907919419,451.2695907919419,451.2695907919419,755,2026-02-10 19:49:57.899807
126,2025-06,440.22150280972477,440.22150280972477,440.22150280972477,440.22150280972477,440.22150280972477,756,2026-02-10 19:49:57.899807
127,2025-01,489.92835496434833,489.9283549643483,489.9283549643483,489.9283549643483,489.9283549643483,757,2026-02-10 19:49:57.899807
127,2025-02,407.69405977257907,407.69405977257907,407.69405977257907,407.69405977257907,407.69405977257907,758,2026-02-10 19:49:57.899807
127,2025-03,459.50421913066725,459.5042191306672,459.5042191306672,459.5042191306672,459.5042191306672,759,2026-02-10 19:49:57.899807
127,2025-04,447.68381755654144,447.6838175565415,447.6838175565415,447.6838175565415,447.6838175565415,760,2026-02-10 19:49:57.899807
127,2025-05,464.1777885868646,464.1777885868646,464.1777885868646,464.1777885868646,464.1777885868646,761,2026-02-10 19:49:57.899807
127,2025-06,422.384280893578,422.384280893578,422.384280893578,422.384280893578,422.384280893578,762,2026-02-10 19:49:57.899807
128,2025-01,300.10386507130335,300.1038650713034,300.1038650713034,300.1038650713034,300.1038650713034,763,2026-02-10 19:49:57.899807
128,2025-02,277.47159068038104,277.471590680381,277.471590680381,277.471590680381,277.471590680381,764,2026-02-10 19:49:57.899807
128,2025-03,267.1924413648425,267.19244136484247,267.19244136484247,267.19244136484247,267.19244136484247,765,2026-02-10 19:49:57.899807
128,2025-04,294.89666823607973,294.8966682360797,294.8966682360797,294.8966682360797,294.8966682360797,766,2026-02-10 19:49:57.899807
128,2025-05,323.3646967904127,323.3646967904128,323.3646967904128,323.3646967904128,323.3646967904128,767,2026-02-10 19:49:57.899807
128,2025-06,269.42853381288126,269.4285338128812,269.4285338128812,269.4285338128812,269.4285338128812,768,2026-02-10 19:49:57.899807
129,2025-01,318.5592636179623,318.55926361796236,318.55926361796236,318.55926361796236,318.55926361796236,769,2026-02-10 19:49:57.899807
129,2025-02,266.99994517273336,266.99994517273336,266.99994517273336,266.99994517273336,266.99994517273336,770,2026-02-10 19:49:57.899807
129,2025-03,312.47790199290023,312.4779019929001,312.4779019929001,312.4779019929001,312.4779019929001,771,2026-02-10 19:49:57.899807
129,2025-04,277.2246224399849,277.2246224399849,277.2246224399849,277.2246224399849,277.2246224399849,772,2026-02-10 19:49:57.899807
129,2025-05,289.90427761738084,289.90427761738084,289.90427761738084,289.90427761738084,289.90427761738084,773,2026-02-10 19:49:57.899807
129,2025-06,284.6404871454892,284.64048714548926,284.64048714548926,284.64048714548926,284.64048714548926,774,2026-02-10 19:49:57.899807
130,2025-01,471.0590473150845,471.0590473150845,471.0590473150845,471.0590473150845,471.0590473150845,775,2026-02-10 19:49:57.899807
130,2025-02,420.7226537335499,420.7226537335499,420.7226537335499,420.7226537335499,420.7226537335499,776,2026-02-10 19:49:57.899807
130,2025-03,468.2548504774384,468.25485047743837,468.25485047743837,468.25485047743837,468.25485047743837,777,2026-02-10 19:49:57.899807
130,2025-04,426.0383895986635,426.03838959866357,426.03838959866357,426.03838959866357,426.03838959866357,778,2026-02-10 19:49:57.899807
130,2025-05,436.350485236032,436.35048523603194,436.35048523603194,436.35048523603194,436.35048523603194,779,2026-02-10 19:49:57.899807
130,2025-06,428.38878935343075,428.38878935343075,428.38878935343075,428.38878935343075,428.38878935343075,780,2026-02-10 19:49:57.899807
131,2025-01,459.9723165114757,459.97231651147564,459.97231651147564,459.97231651147564,459.97231651147564,781,2026-02-10 19:49:57.899807
131,2025-02,433.18005939620497,433.180059396205,433.180059396205,433.180059396205,433.180059396205,782,2026-02-10 19:49:57.899807
